_id;cui;label;pmid;title
5bad0ebb4bca051b24273394;C0002395;Alzheimer's Disease;16865398;Characterization of Abeta11-40/42 peptide deposition in Alzheimer's disease and young Down's syndrome brains: implication of N-terminally truncated Abeta species in the pathogenesis of Alzheimer's disease.
5bad0ea64bca051b24272138;C0002395;Alzheimer's Disease;12514215;Genetic modulation of tau phosphorylation in the mouse.
5bad0fb84bca051b2427a684;C0750901;Alzheimer Disease, Early Onset;12514215;Genetic modulation of tau phosphorylation in the mouse.
5bad0fd54bca051b2427b113;C0276496;Familial Alzheimer Disease (FAD);19828212;Abnormal neuronal networks and seizure susceptibility in mice overexpressing the APP intracellular domain.
5bad0e8a4bca051b2427021b;C0002395;Alzheimer's Disease;8648331;SPECT and MRI analysis in Alzheimer's disease: relation to apolipoprotein E epsilon 4 allele.
5bad0fc14bca051b2427a956;C0494463;Alzheimer Disease, Late Onset;8648331;SPECT and MRI analysis in Alzheimer's disease: relation to apolipoprotein E epsilon 4 allele.
5bad0ee74bca051b24275392;C0002395;Alzheimer's Disease;20451874;The Alzheimer's Disease Neuroimaging Initiative: Annual change in biomarkers and clinical outcomes.
5bad0e964bca051b2427115e;C0002395;Alzheimer's Disease;10404731;Presenilin-2 mutation and polymorphism in Japanese Alzheimer disease patients.
5bad0fb84bca051b2427a63e;C0750901;Alzheimer Disease, Early Onset;10404731;Presenilin-2 mutation and polymorphism in Japanese Alzheimer disease patients.
5bad0fd34bca051b2427afb2;C0276496;Familial Alzheimer Disease (FAD);10404731;Presenilin-2 mutation and polymorphism in Japanese Alzheimer disease patients.
5bad0e894bca051b2427008a;C0002395;Alzheimer's Disease;7601450;The NACP/synuclein gene: chromosomal assignment and screening for alterations in Alzheimer disease.
5bad0fb74bca051b2427a59f;C0750901;Alzheimer Disease, Early Onset;7601450;The NACP/synuclein gene: chromosomal assignment and screening for alterations in Alzheimer disease.
5bad0fd44bca051b2427b050;C0276496;Familial Alzheimer Disease (FAD);15172674;When enough is enough: genetic diseases associated with transcriptional derepression.
5bad0f264bca051b2427718c;C0002395;Alzheimer's Disease;23585562;Prostate-derived sterile 20-like kinases (PSKs/TAOKs) phosphorylate tau protein and are activated in tangle-bearing neurons in Alzheimer disease.
5bad0e7c4bca051b2426e89a;C0002395;Alzheimer's Disease;20198823;Amyloid beta: a putative intra-spinal microtubule-depolymerizer to induce synapse-loss or dentritic spine shortening in Alzheimer's disease.
5bad0f954bca051b24279b5b;C0002395;Alzheimer's Disease;26768426;Strain-Specific Altered Regulatory Response of Rab7a and Tau in Creutzfeldt-Jakob Disease and Alzheimer's Disease.
5bad0fd74bca051b2427b1d7;C0276496;Familial Alzheimer Disease (FAD);26768426;Strain-Specific Altered Regulatory Response of Rab7a and Tau in Creutzfeldt-Jakob Disease and Alzheimer's Disease.
5bad0fd34bca051b2427afbe;C0276496;Familial Alzheimer Disease (FAD);10859685;Alzheimer's disease revisited.
5bad0f004bca051b24276045;C0002395;Alzheimer's Disease;21694453;Tauons and prions: infamous cousins?
5bad0fad4bca051b2427a261;C0011265;Presenile dementia;21694453;Tauons and prions: infamous cousins?
5bad0e974bca051b242712cb;C0002395;Alzheimer's Disease;10971048;Galantamine: additional benefits to patients with Alzheimer's disease.
5bad0fd44bca051b2427b0cd;C0276496;Familial Alzheimer Disease (FAD);18579078;Mechanism of Ca2+ disruption in Alzheimer's disease by presenilin regulation of InsP3 receptor channel gating.
5bad0eb84bca051b242731ae;C0002395;Alzheimer's Disease;15889951;Neuroleptic sensitivity in Parkinson's disease and parkinsonian dementias.
5bad0e7b4bca051b2426e6ef;C0002395;Alzheimer's Disease;17347512;Conceptualizing Alzheimer's disease as a terminal medical illness.
5bad0fc24bca051b2427a9cc;C0494463;Alzheimer Disease, Late Onset;17374951;Apolipoprotein E genotypes in hospitalized elderly patients with vascular dementia.
5bad0eb54bca051b24272f4d;C0002395;Alzheimer's Disease;16242634;Small non-fibrillar assemblies of amyloid beta-protein bearing the Arctic mutation induce rapid neuritic degeneration.
5bad0fd44bca051b2427b074;C0276496;Familial Alzheimer Disease (FAD);16242634;Small non-fibrillar assemblies of amyloid beta-protein bearing the Arctic mutation induce rapid neuritic degeneration.
5bad0e824bca051b2426f4fa;C0002395;Alzheimer's Disease;1985297;Early-onset Alzheimer's disease in 2 large Belgian families.
5bad0fd34bca051b2427aea2;C0276496;Familial Alzheimer Disease (FAD);1985297;Early-onset Alzheimer's disease in 2 large Belgian families.
5bad0efd4bca051b24275eaf;C0002395;Alzheimer's Disease;21689671;Auditory object cognition in dementia
5bad0f4a4bca051b242780dc;C0002395;Alzheimer's Disease;25570050;Generalized Linear Models of home activity for automatic detection of mild cognitive impairment in older adults.
5bad0f924bca051b24279a54;C0002395;Alzheimer's Disease;28413002;Characterization of human induced pluripotent stem cell (iPSC) line from a 72year old male patient with later onset Alzheimer's disease.
5bad0fc34bca051b2427aa83;C0494463;Alzheimer Disease, Late Onset;28413002;Characterization of human induced pluripotent stem cell (iPSC) line from a 72year old male patient with later onset Alzheimer's disease.
5bad0f8a4bca051b2427980d;C0002395;Alzheimer's Disease;28106546;A Common Variant of IL-6R is Associated with Elevated IL-6 Pathway Activity in Alzheimer's Disease Brains.
5bad0f654bca051b24278b65;C0002395;Alzheimer's Disease;26690411;New Insights to Clathrin and Adaptor Protein 2 for the Design and Development of Therapeutic Strategies
5bad0fc24bca051b2427a9f3;C0494463;Alzheimer Disease, Late Onset;20110611;The pre-eclampsia gene STOX1 controls a conserved pathway in placenta and brain upregulated in late-onset Alzheimer's disease.
5bad0f944bca051b24279af8;C0002395;Alzheimer's Disease;28477215;Validating GWAS Variants from Microglial Genes Implicated in Alzheimer's Disease.
5bad0fc34bca051b2427aa88;C0494463;Alzheimer Disease, Late Onset;28477215;Validating GWAS Variants from Microglial Genes Implicated in Alzheimer's Disease.
5bad0eed4bca051b242756c2;C0002395;Alzheimer's Disease;20110700;Patterns of loss of basic activities of daily living in Alzheimer patients: A cross-sectional study of the French REAL cohort.
5bad0fad4bca051b2427a248;C0011265;Presenile dementia;15534244;Hemorrhage is uncommon in new Alzheimer family with Flemish amyloid precursor protein mutation.
5bad0fd44bca051b2427b052;C0276496;Familial Alzheimer Disease (FAD);15534244;Hemorrhage is uncommon in new Alzheimer family with Flemish amyloid precursor protein mutation.
5bad0f924bca051b24279a3a;C0002395;Alzheimer's Disease;26420886;IVIG treatment of mild cognitive impairment due to Alzheimer's disease: a randomised double-blinded exploratory study of the effect on brain atrophy, cognition and conversion to dementia.
5bad0efe4bca051b24275ec5;C0002395;Alzheimer's Disease;21382398;The cholinergic hypothesis of cognitive aging revisited again: cholinergic functional compensation.
5bad0e964bca051b242710e2;C0002395;Alzheimer's Disease;10408806;Chromosome missegregation and trisomy 21 mosaicism in Alzheimer's disease.
5bad0fd34bca051b2427afae;C0276496;Familial Alzheimer Disease (FAD);10408806;Chromosome missegregation and trisomy 21 mosaicism in Alzheimer's disease.
5bad0ebd4bca051b242735d9;C0002395;Alzheimer's Disease;17151277;Neuronal pentraxin 1 contributes to the neuronal damage evoked by amyloid-beta and is overexpressed in dystrophic neurites in Alzheimer's brain.
5bad0fc24bca051b2427a9bb;C0494463;Alzheimer Disease, Late Onset;17151277;Neuronal pentraxin 1 contributes to the neuronal damage evoked by amyloid-beta and is overexpressed in dystrophic neurites in Alzheimer's brain.
5bad0f7a4bca051b242792ad;C0002395;Alzheimer's Disease;26937378;Delay of cognitive gamma responses in Alzheimer's disease
5bad0f3f4bca051b24277c84;C0002395;Alzheimer's Disease;24859733;Successful non-operative management of spontaneous type II gallbladder perforation in a patient with Alzheimer's disease.
5bad0fb74bca051b2427a5d7;C0750901;Alzheimer Disease, Early Onset;9300655;The presenilins and Alzheimer's disease.
5bad0fc14bca051b2427a95e;C0494463;Alzheimer Disease, Late Onset;8679059;Rate of progression in familial Alzheimer's disease.
5bad0fd34bca051b2427af33;C0276496;Familial Alzheimer Disease (FAD);8679059;Rate of progression in familial Alzheimer's disease.
5bad0eb74bca051b2427312d;C0002395;Alzheimer's Disease;16181119;Ferric cycle activity and Alzheimer disease.
5bad0fd44bca051b2427b07c;C0276496;Familial Alzheimer Disease (FAD);16181119;Ferric cycle activity and Alzheimer disease.
5bad0fd34bca051b2427afef;C0276496;Familial Alzheimer Disease (FAD);11278337;Retention of the Alzheimer's amyloid precursor fragment C99 in the endoplasmic reticulum prevents formation of amyloid beta-peptide.
5bad0ee14bca051b24274f9a;C0002395;Alzheimer's Disease;19786913;The concentration and persistence of health care expenditures and prescription drug expenditures in Medicare beneficiaries with Alzheimer disease and related dementias.
5bad0f204bca051b24276eee;C0002395;Alzheimer's Disease;23131121;Triheptanoin supplementation to ketogenic diet curbs cognitive impairment in APP/PS1 mice used as a model of familial Alzheimer's disease.
5bad0fd54bca051b2427b153;C0276496;Familial Alzheimer Disease (FAD);23131121;Triheptanoin supplementation to ketogenic diet curbs cognitive impairment in APP/PS1 mice used as a model of familial Alzheimer's disease.
5bad0ed94bca051b24274a68;C0002395;Alzheimer's Disease;19278647;Toward structural elucidation of the gamma-secretase complex.
5bad0eac4bca051b242726eb;C0002395;Alzheimer's Disease;14733910;Molecular hierarchy in neurons differentiated from mouse ES cells containing a single human chromosome 21.
5bad0fd44bca051b2427b0d0;C0276496;Familial Alzheimer Disease (FAD);18760694;Non-cell-autonomous effects of presenilin 1 variants on enrichment-mediated hippocampal progenitor cell proliferation and differentiation.
5bad0e7d4bca051b2426ea09;C0002395;Alzheimer's Disease;367312;Limbic lobe involvement in presenile dementia.
5bad0fac4bca051b2427a1e3;C0011265;Presenile dementia;367312;Limbic lobe involvement in presenile dementia.
5bad0e834bca051b2426f7da;C0002395;Alzheimer's Disease;1464962;[Cerebral hemodynamic difference between early- and late-onset Alzheimer's disease by circumferential profile analysis with 123I-IMP brain SPECT].
5bad0fc14bca051b2427a93d;C0494463;Alzheimer Disease, Late Onset;1464962;[Cerebral hemodynamic difference between early- and late-onset Alzheimer's disease by circumferential profile analysis with 123I-IMP brain SPECT].
5bad0fc34bca051b2427aa79;C0494463;Alzheimer Disease, Late Onset;27764101;Rare Functional Variant inTM2D3is Associated with Late-Onset Alzheimer's Disease
5bad0eae4bca051b242728de;C0002395;Alzheimer's Disease;15571552;Genetic testing has no place as a routine diagnostic test in sporadic and familial cases of Alzheimer's disease.
5bad0eaf4bca051b2427299f;C0002395;Alzheimer's Disease;15196662;A new presenilin Alzheimer's disease case confirms the helical alignment of pathogenic mutations in transmembrane domain 5.
5bad0fb84bca051b2427a6a3;C0750901;Alzheimer Disease, Early Onset;15196662;A new presenilin Alzheimer's disease case confirms the helical alignment of pathogenic mutations in transmembrane domain 5.
5bad0e814bca051b2426f403;C0002395;Alzheimer's Disease;2346388;Alzheimer's disease. Age at onset and single-photon emission computed tomographic patterns of regional cerebral blood flow.
5bad0fc14bca051b2427a93a;C0494463;Alzheimer Disease, Late Onset;2346388;Alzheimer's disease. Age at onset and single-photon emission computed tomographic patterns of regional cerebral blood flow.
5bad0f884bca051b24279728;C0002395;Alzheimer's Disease;27801937;Self-Reported Sleep Apnea and Dementia Risk: Findings from the Prevention of Alzheimer's Disease with Vitamin E and Selenium Trial.
5bad0f184bca051b24276b71;C0002395;Alzheimer's Disease;22486522;Analysis of copy number variation in Alzheimer's disease: the NIALOAD/ NCRAD Family Study.
5bad0fc24bca051b2427aa19;C0494463;Alzheimer Disease, Late Onset;22486522;Analysis of copy number variation in Alzheimer's disease: the NIALOAD/ NCRAD Family Study.
5bad0e8a4bca051b242702d4;C0002395;Alzheimer's Disease;9117552;Clinical features of sporadic and familial Alzheimer's disease.
5bad0fd34bca051b2427af1c;C0276496;Familial Alzheimer Disease (FAD);9117552;Clinical features of sporadic and familial Alzheimer's disease.
5bad0e954bca051b24270fe9;C0002395;Alzheimer's Disease;10459279;Mortality from Alzheimer's disease: an update.
5bad0e7e4bca051b2426ec0f;C0002395;Alzheimer's Disease;2409969;Deficient repair of DNA lesions in Alzheimer's disease fibroblasts.
5bad0fd34bca051b2427ae74;C0276496;Familial Alzheimer Disease (FAD);2409969;Deficient repair of DNA lesions in Alzheimer's disease fibroblasts.
5bad0e984bca051b242713b9;C0002395;Alzheimer's Disease;10910086;Quantitative electroencephalographic correlates of psychosis in Alzheimer disease.
5bad0e854bca051b2426fa69;C0002395;Alzheimer's Disease;8518933;Towards an improved survival of rat brain neurons in culture by cerebrospinal fluid of patients with senile dementia of Alzheimer's type.
5bad0f994bca051b24279c9b;C0002395;Alzheimer's Disease;28744113;Apolipoproteinε7 allele in memory complaints: insights through protein structure prediction
5bad0e7a4bca051b2426e351;C0002395;Alzheimer's Disease;12613133;The Caregiver Vigilance Scale: application and validation in the Resources for Enhancing Alzheimer's Caregiver Health (REACH) project.
5bad0f584bca051b242786ab;C0002395;Alzheimer's Disease;25982737;Multiscale entropy analysis of resting-state magnetoencephalogram with tensor factorisations in Alzheimer's disease.
5bad0e904bca051b24270aa0;C0002395;Alzheimer's Disease;10181398;Medicaid policies for the hospice care needed by people with Alzheimer's disease.
5bad0e824bca051b2426f4f0;C0002395;Alzheimer's Disease;1855016;Relation between nicotine intake and Alzheimer's disease.
5bad0fb74bca051b2427a553;C0750901;Alzheimer Disease, Early Onset;1855016;Relation between nicotine intake and Alzheimer's disease.
5bad0fd34bca051b2427af00;C0276496;Familial Alzheimer Disease (FAD);7885382;Gene specific DNA repair of damage induced in familial Alzheimer disease cells by ultraviolet irradiation or by nitrogen mustard.
5bad0fd34bca051b2427ae78;C0276496;Familial Alzheimer Disease (FAD);3502596;The frequency of C4B variants of complement in familial and sporadic Alzheimer disease.
5bad0fd34bca051b2427aeca;C0276496;Familial Alzheimer Disease (FAD);8232942;Analysis of the c-FOS gene on chromosome 14 and the promoter of the amyloid precursor protein gene in familial Alzheimer's disease.
5bad0e984bca051b24271356;C0002395;Alzheimer's Disease;10878049;Failure to detect Chlamydia pneumoniae in the late-onset Alzheimer's brain.
5bad0fc14bca051b2427a97f;C0494463;Alzheimer Disease, Late Onset;10878049;Failure to detect Chlamydia pneumoniae in the late-onset Alzheimer's brain.
5bad0f6c4bca051b24278de8;C0002395;Alzheimer's Disease;26682682;Diminished CRE-Induced Plasticity is Linked to Memory Deficits in Familial Alzheimer's Disease Mice.
5bad0fd64bca051b2427b1b0;C0276496;Familial Alzheimer Disease (FAD);26682682;Diminished CRE-Induced Plasticity is Linked to Memory Deficits in Familial Alzheimer's Disease Mice.
